trading_date,original_holding,traded_holding,model_return,spy_return
2015-01-16,XLK,TQQQ,0.0356279722971482,0.013114262658634468
2015-01-20,XLK,TQQQ,0.022124066891742178,0.0021325827772069594
2015-01-21,XLK,TQQQ,0.015367842720523495,0.005048026748417644
2015-01-22,XLK,TQQQ,0.055638457399142194,0.014871007707461414
2015-01-23,XLK,TQQQ,0.006664012093023475,-0.005482798880873996
2015-01-26,XLK,TQQQ,-0.0022065175544581095,0.0023417852596987476
2015-01-27,XLK,TQQQ,-0.07740263520116608,-0.013190515917898993
2015-01-28,XLK,TQQQ,-0.01721476971380076,-0.01282433675184702
2015-01-29,XLK,TQQQ,0.028935721832487937,0.009243560053749711
2015-01-30,XLK,TQQQ,-0.022950141081298114,-0.012574921906261638
2015-02-02,XLK,TQQQ,0.026246000862850005,0.012384062464258161
2015-02-03,XLK,TQQQ,0.027294392186044236,0.014461163804598387
2015-02-04,XLK,TQQQ,-0.0026154413570008694,-0.003807844138067118
2015-02-05,XLK,TQQQ,0.026534155219722022,0.010095058234048437
2015-02-06,XLK,TQQQ,-0.01818579132236764,-0.0027653409612474755
2015-02-09,XLK,TQQQ,-0.011030033897618807,-0.004475787668627107
2015-02-10,XLK,TQQQ,0.0478746910492609,0.010653338336328755
2015-02-11,XLK,TQQQ,0.011245982100380747,0.0005802191315897876
2015-02-12,XLK,TQQQ,0.03495169527329822,0.009616805507174586
2015-02-13,XLK,TQQQ,0.025232782392587305,0.004116411152062627
2015-02-17,XLK,TQQQ,0.002713982622243538,0.0015730852939983553
2015-02-18,XLK,TQQQ,0.00429289566033475,9.520856885814055e-05
2015-02-19,XLK,TQQQ,0.015054388949182318,-0.0007138873639541687
2015-02-20,XLK,TQQQ,0.019225508538122327,0.006000618112498746
2015-02-23,XLK,TQQQ,0.00395233879692003,-0.00014201277464875872
2015-02-24,XLK,TQQQ,0.002057519838248867,0.00284073114745631
2015-02-25,XLK,TQQQ,-0.008035694944612648,-0.0008497836639247414
