trading_date,regime,holding,model_return,spy_return
2004-01-22,reflation,XLE,-0.0048865407159687235,-0.0026063894556066503
2004-01-23,reflation,XLE,0.008768852963625617,-0.003223020354931494
2004-01-26,reflation,XLE,0.005910990088352719,0.012584133859703694
2004-01-27,reflation,XLE,-0.002073953173503673,-0.010270151145235662
2004-01-28,reflation,XLE,-0.014201653718123985,-0.011423069019076526
2004-01-29,reflation,XLE,-0.0007026897771739149,0.0009702796832196103
2004-01-30,reflation,XLE,-0.009493686803568768,0.0
2004-02-02,reflation,XLE,0.005679795774894414,0.004317922535024277
2004-02-03,reflation,XLE,-0.0038828312971337375,-0.0016671267822337965
2004-02-04,reflation,XLE,-0.007087131837603344,-0.008173671252886372
2004-02-05,reflation,XLE,-0.008922198283930816,0.0029242519762227026
2004-02-06,reflation,XLE,0.006841866171301003,0.01122103410180264
2004-02-09,reflation,XLE,0.012160234753966881,0.00026217920045001897
2004-02-10,reflation,XLE,0.013427599942038349,0.0032319628436234815
2004-02-11,reflation,XLE,0.013598304933701622,0.010622561923481655
2004-02-12,reflation,XLE,0.003095980513681207,-0.0036184903080002107
2004-02-13,reflation,XLE,-0.0024005382438450074,-0.004496362002594401
2004-02-17,reflation,XLE,0.008594018518001345,0.009033274909563183
2004-02-18,reflation,XLE,-0.010565762247108812,-0.004390070714249905
2004-02-19,reflation,XLE,-0.0010334373384740525,-0.0037177960536123322
2004-02-20,reflation,XLE,-0.00034483547868402464,-0.003037456333585875
2004-02-23,reflation,XLE,0.00793375453784817,-0.0025243812888297024
2004-02-24,reflation,XLE,0.0017111959474389593,-0.0017453264214483122
2004-02-25,reflation,XLE,0.004783033394565761,0.004196200362748259
2004-02-26,reflation,XLE,0.0034002170006308674,0.0006093818503567494
2004-02-27,reflation,XLE,0.004744133804222006,0.0006959648508877425
2004-03-01,reflation,XLE,0.019224273259956126,0.009911381084288129
2004-03-02,reflation,XLE,-0.008603581561530294,-0.005853996933004479
2004-03-03,reflation,XLE,-0.0013350804205946032,0.0018184887285079832
2004-03-04,reflation,XLE,-0.003008026482566706,0.002593097208336781
2004-03-05,reflation,XLE,0.008716065355240277,0.0033623536238571727
2004-03-08,reflation,XLE,0.004320344304000523,-0.012201393731375076
2004-03-09,reflation,XLE,-0.006618095967409254,-0.004001383856437335
2004-03-10,reflation,XLE,-0.017321800460838754,-0.016768542960221233
2004-03-11,reflation,XLE,-0.02237287618346151,-0.012968547350564075
2004-03-12,reflation,XLE,0.014563109364486682,0.013138940320243542
2004-03-15,reflation,XLE,0.002050562729769112,-0.012257993074857088
2004-03-16,reflation,XLE,-0.00034107192994281554,0.005305791218319422
2004-03-17,reflation,XLE,0.01398839491240933,0.011181679844018744
2004-03-18,reflation,XLE,0.010094251390994291,0.00026538198030712223
2004-03-19,reflation,XLE,-0.020419712250858146,-0.01428320633757274
2004-03-22,reflation,XLE,-0.009562864756803569,-0.012695804643530262
2004-03-23,reflation,XLE,-0.006896578032395073,-0.001732808379044215
2004-03-24,reflation,XLE,-0.021180511082026898,0.0008222544129175002
2004-03-25,reflation,XLE,-0.003902114518184008,0.013235937086712335
2004-03-26,reflation,XLE,0.011396000558891117,0.00027025927294488383
2004-03-29,reflation,XLE,0.005281676779755884,0.014050234853147048
2004-03-30,reflation,XLE,0.018213676765660436,0.003375121193468056
2004-03-31,reflation,XLE,0.009287941541043176,0.0011507236612664506
2004-04-01,reflation,XLE,-0.011588280532367268,0.0060123812055699055
2004-04-02,reflation,XLE,0.004482729681607012,0.007558451569504188
2004-04-05,reflation,XLE,0.005149383117076578,0.005495440132345708
2004-04-06,reflation,XLE,0.0,-0.0032098128564468364
2004-04-07,reflation,XLE,0.0,-0.0023499066046586137
2004-04-08,reflation,XLE,0.008879789029527574,-0.0022681192799920424
2004-04-12,reflation,XLE,0.018957327304889304,0.00393457145611209
2004-04-13,reflation,XLE,-0.008637881248729218,-0.014021952748917599
2004-04-14,reflation,XLE,0.0020107059529348437,0.0015899682592654951
2004-04-15,reflation,XLE,0.013377913833897637,-0.0037922242480851187
2004-04-16,reflation,XLE,0.007920847673595022,0.00770186573683862
2004-04-19,reflation,XLE,-0.0022921283586884167,0.0
2004-04-20,reflation,XLE,-0.02034784856765748,-0.016779439790786888
2004-04-21,reflation,XLE,-0.0033500964888364404,0.006701215263315685
2004-04-22,reflation,XLE,0.019831937902113905,0.014023270229271745
2004-04-23,reflation,XLE,-0.007910341790083653,0.0009628062175190966
2004-04-26,reflation,XLE,0.005647842994666474,-0.0013991226062907147
2004-04-27,reflation,XLE,0.020812657787886435,0.0008757102118042148
2004-04-28,reflation,XLE,-0.014239499659856159,-0.012948410476099403
2004-04-29,reflation,XLE,-0.0239658425534377,-0.008775020975425152
2004-04-30,reflation,XLE,0.003699986950732592,-0.007779689996753825
2004-05-03,reflation,XLE,0.023123342175914274,0.010724607527261343
2004-05-04,reflation,XLE,0.0006550458553964411,-0.0008025320201566766
2004-05-05,reflation,XLE,0.0032733349907392295,0.006425140428248266
2004-05-06,reflation,XLE,-0.004893951725845613,-0.008600826664321382
2004-05-07,reflation,XLE,-0.024262287577644703,-0.016545912838890953
2004-05-10,reflation,XLE,-0.02889786974923947,-0.010276439276340033
2004-05-11,reflation,XLE,0.017301038290651327,0.008453534443319421
2004-05-12,reflation,XLE,0.006122459439160455,0.00637810431200192
2004-05-13,reflation,XLE,-0.0027045275156319937,-0.004164772269647399
2004-05-14,reflation,XLE,0.011864419710838181,0.00045461453522133155
2004-05-17,reflation,XLE,0.0,-0.008542370352467077
2004-05-18,reflation,XLE,-0.014740386212214518,0.005041274605409596
2004-05-19,reflation,XLE,-0.00442023670319891,-0.003465616758088319
2004-05-20,reflation,XLE,-0.001024613590913992,0.0032031309075530867
2004-05-21,reflation,XLE,-0.004786303919604773,0.0017332129835003762
2004-05-24,reflation,XLE,0.022672615375260996,0.0041890455759932
2004-05-25,reflation,XLE,0.016795431384335258,0.01432848353273286
2004-05-26,reflation,XLE,-0.008259002187622322,0.003486807286266158
2004-05-27,reflation,XLE,-0.01399067521284214,0.005613015812573341
2004-05-28,reflation,XLE,0.00506755461476871,-8.861642586244223e-05
2004-06-01,reflation,XLE,0.013781507476037458,-0.0013290937893646326
2004-06-02,reflation,XLE,-0.0019893722230086563,0.003726361213351792
2004-06-03,reflation,XLE,-0.008970114762187564,-0.009192972162791357
2004-06-04,reflation,XLE,-0.005028482028626047,0.007940111054692833
2004-06-07,reflation,XLE,0.018530971408535768,0.015223876263082525
2004-06-08,reflation,XLE,-0.004300336180454445,0.001394975295261336
2004-06-09,reflation,XLE,-0.007973414221812303,-0.00931568595802168
2004-06-10,reflation,XLE,0.012726026557242198,0.0049213248447854685
2004-06-14,reflation,XLE,-0.007605805025699741,-0.009881917520739636
2004-06-15,reflation,XLE,0.014328567207471998,0.007065848911305128
2004-06-16,reflation,XLE,0.019382396262699553,-0.00017537838673165052
2004-06-17,reflation,XLE,0.0074121668432740595,-0.0014912120082923863
2004-06-18,reflation,XLE,0.002687110807985338,0.0018799562410698467
2004-06-21,reflation,XLE,-0.002242142740671915,-0.003784214693033583
2004-06-22,reflation,XLE,0.006741604956436609,0.005035333128894148
